P150920 2023-01-10 15:51:35,541 runWISDEM:run_wisdem:90 INFO:Started
P150920 2023-01-10 15:52:00,092 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P150920 2023-01-10 15:52:00,093 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P150920 2023-01-10 15:52:00,093 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P150920 2023-01-10 15:52:00,094 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P150920 2023-01-10 15:52:00,094 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P150920 2023-01-10 15:52:00,095 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P150920 2023-01-10 15:52:00,096 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P150920 2023-01-10 15:52:00,096 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P150920 2023-01-10 15:52:00,097 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P150920 2023-01-10 15:52:00,097 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P150920 2023-01-10 15:52:00,098 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P150920 2023-01-10 15:52:00,098 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P150920 2023-01-10 15:52:00,099 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P150920 2023-01-10 15:52:00,100 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P150920 2023-01-10 15:52:00,100 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P150920 2023-01-10 15:52:06,702 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P150920 2023-01-10 15:52:06,703 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P150920 2023-01-10 15:52:06,703 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P150920 2023-01-10 15:52:06,704 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P150920 2023-01-10 15:52:06,705 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P150920 2023-01-10 15:52:06,705 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P150920 2023-01-10 15:52:06,706 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P150920 2023-01-10 15:52:06,706 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P150920 2023-01-10 15:52:06,707 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P150920 2023-01-10 15:52:06,707 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P150920 2023-01-10 15:52:06,708 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P150920 2023-01-10 15:52:06,709 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P150920 2023-01-10 15:52:06,709 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P150920 2023-01-10 15:52:06,710 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P150920 2023-01-10 15:52:06,710 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P150920 2023-01-10 15:52:06,711 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P150920 2023-01-10 15:52:06,711 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P150920 2023-01-10 15:52:06,712 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P150920 2023-01-10 15:52:06,713 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P150920 2023-01-10 15:52:06,713 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P150920 2023-01-10 15:52:06,714 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P150920 2023-01-10 15:52:06,714 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P150920 2023-01-10 15:52:06,715 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P150920 2023-01-10 15:52:06,715 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P150920 2023-01-10 15:52:06,716 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P150920 2023-01-10 15:52:06,717 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P150920 2023-01-10 15:52:06,717 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P150920 2023-01-10 15:52:13,243 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P150920 2023-01-10 15:52:13,243 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P150920 2023-01-10 15:52:13,244 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P150920 2023-01-10 15:52:13,244 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P150920 2023-01-10 15:52:13,245 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P150920 2023-01-10 15:52:13,246 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P150920 2023-01-10 15:52:13,246 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P150920 2023-01-10 15:52:13,247 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P150920 2023-01-10 15:52:13,247 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P150920 2023-01-10 15:52:13,248 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P150920 2023-01-10 15:52:13,249 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P150920 2023-01-10 15:52:13,249 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P150920 2023-01-10 15:52:13,250 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P150920 2023-01-10 15:52:13,250 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P150920 2023-01-10 15:52:13,251 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P150920 2023-01-10 15:52:13,251 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P150920 2023-01-10 15:52:13,252 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P150920 2023-01-10 15:52:13,253 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P150920 2023-01-10 15:52:13,253 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P150920 2023-01-10 15:52:13,254 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P150920 2023-01-10 15:52:13,254 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P150920 2023-01-10 15:52:13,255 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P150920 2023-01-10 15:52:13,255 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P150920 2023-01-10 15:52:13,256 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P150920 2023-01-10 15:52:13,257 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P150920 2023-01-10 15:52:13,257 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P150920 2023-01-10 15:52:13,258 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P150920 2023-01-10 15:52:19,492 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P150920 2023-01-10 15:52:19,493 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P150920 2023-01-10 15:52:19,494 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P150920 2023-01-10 15:52:19,494 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P150920 2023-01-10 15:52:19,495 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P150920 2023-01-10 15:52:19,495 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P150920 2023-01-10 15:52:19,496 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P150920 2023-01-10 15:52:19,496 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P150920 2023-01-10 15:52:19,497 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P150920 2023-01-10 15:52:19,498 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P150920 2023-01-10 15:52:19,498 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P150920 2023-01-10 15:52:19,499 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P150920 2023-01-10 15:52:19,499 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P150920 2023-01-10 15:52:19,500 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P150920 2023-01-10 15:52:19,500 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P150920 2023-01-10 15:52:19,501 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P150920 2023-01-10 15:52:19,501 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P150920 2023-01-10 15:52:19,502 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P150920 2023-01-10 15:52:19,503 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P150920 2023-01-10 15:52:19,503 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P150920 2023-01-10 15:52:19,504 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P150920 2023-01-10 15:52:19,504 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P150920 2023-01-10 15:52:19,505 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P150920 2023-01-10 15:52:19,505 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P150920 2023-01-10 15:52:19,506 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P150920 2023-01-10 15:52:19,507 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P150920 2023-01-10 15:52:19,507 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P150920 2023-01-10 15:52:25,789 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P150920 2023-01-10 15:52:25,789 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P150920 2023-01-10 15:52:25,790 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P150920 2023-01-10 15:52:25,791 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P150920 2023-01-10 15:52:25,791 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P150920 2023-01-10 15:52:25,792 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P150920 2023-01-10 15:52:25,792 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P150920 2023-01-10 15:52:25,793 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P150920 2023-01-10 15:52:25,793 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P150920 2023-01-10 15:52:25,794 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P150920 2023-01-10 15:52:25,795 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P150920 2023-01-10 15:52:25,795 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P150920 2023-01-10 15:52:25,796 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P150920 2023-01-10 15:52:25,796 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P150920 2023-01-10 15:52:25,797 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P150920 2023-01-10 15:52:25,797 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P150920 2023-01-10 15:52:25,798 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P150920 2023-01-10 15:52:25,799 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P150920 2023-01-10 15:52:25,799 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P150920 2023-01-10 15:52:25,800 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P150920 2023-01-10 15:52:25,800 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P150920 2023-01-10 15:52:25,801 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P150920 2023-01-10 15:52:25,801 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P150920 2023-01-10 15:52:25,802 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P150920 2023-01-10 15:52:25,803 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P150920 2023-01-10 15:52:25,803 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P150920 2023-01-10 15:52:25,804 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P150920 2023-01-10 15:52:32,154 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P150920 2023-01-10 15:52:32,155 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P150920 2023-01-10 15:52:32,156 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P150920 2023-01-10 15:52:32,156 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P150920 2023-01-10 15:52:32,157 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P150920 2023-01-10 15:52:32,157 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P150920 2023-01-10 15:52:32,158 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P150920 2023-01-10 15:52:32,159 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P150920 2023-01-10 15:52:32,159 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P150920 2023-01-10 15:52:32,160 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P150920 2023-01-10 15:52:32,160 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P150920 2023-01-10 15:52:32,161 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P150920 2023-01-10 15:52:32,161 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P150920 2023-01-10 15:52:32,162 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P150920 2023-01-10 15:52:32,163 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P150920 2023-01-10 15:52:32,163 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P150920 2023-01-10 15:52:32,164 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P150920 2023-01-10 15:52:32,164 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P150920 2023-01-10 15:52:32,165 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
