P200652 2023-01-03 17:02:56,618 runWISDEM:run_wisdem:90 INFO:Started
P200652 2023-01-03 17:02:57,342 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P200652 2023-01-03 17:02:57,343 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P200652 2023-01-03 17:02:57,343 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P200652 2023-01-03 17:02:57,344 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P200652 2023-01-03 17:02:57,345 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P200652 2023-01-03 17:02:57,345 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P200652 2023-01-03 17:02:57,346 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P200652 2023-01-03 17:03:02,401 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P200652 2023-01-03 17:03:02,402 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P200652 2023-01-03 17:03:02,402 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P200652 2023-01-03 17:03:02,403 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P200652 2023-01-03 17:03:02,403 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P200652 2023-01-03 17:03:02,404 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P200652 2023-01-03 17:03:02,405 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P200652 2023-01-03 17:03:02,405 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P200652 2023-01-03 17:03:02,406 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P200652 2023-01-03 17:03:02,406 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P200652 2023-01-03 17:03:02,407 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P200652 2023-01-03 17:03:02,408 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P200652 2023-01-03 17:03:02,408 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P200652 2023-01-03 17:03:02,409 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P200652 2023-01-03 17:03:02,409 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P200652 2023-01-03 17:03:02,410 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P200652 2023-01-03 17:03:02,411 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P200652 2023-01-03 17:03:02,411 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P200652 2023-01-03 17:03:02,412 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P200652 2023-01-03 17:03:02,412 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P200652 2023-01-03 17:03:02,413 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P200652 2023-01-03 17:03:02,413 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P200652 2023-01-03 17:03:02,414 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P200652 2023-01-03 17:03:02,415 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P200652 2023-01-03 17:03:02,415 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P200652 2023-01-03 17:03:02,416 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P200652 2023-01-03 17:03:02,416 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P200652 2023-01-03 17:03:07,444 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P200652 2023-01-03 17:03:07,444 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P200652 2023-01-03 17:03:07,445 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P200652 2023-01-03 17:03:07,446 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P200652 2023-01-03 17:03:07,446 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P200652 2023-01-03 17:03:07,447 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P200652 2023-01-03 17:03:07,447 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P200652 2023-01-03 17:03:07,448 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P200652 2023-01-03 17:03:07,449 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P200652 2023-01-03 17:03:07,449 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P200652 2023-01-03 17:03:07,450 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P200652 2023-01-03 17:03:07,450 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P200652 2023-01-03 17:03:07,451 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P200652 2023-01-03 17:03:07,451 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P200652 2023-01-03 17:03:07,452 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P200652 2023-01-03 17:03:07,453 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P200652 2023-01-03 17:03:07,453 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P200652 2023-01-03 17:03:07,454 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P200652 2023-01-03 17:03:07,454 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P200652 2023-01-03 17:03:07,455 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P200652 2023-01-03 17:03:07,456 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P200652 2023-01-03 17:03:07,456 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P200652 2023-01-03 17:03:07,457 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P200652 2023-01-03 17:03:07,457 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P200652 2023-01-03 17:03:07,458 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P200652 2023-01-03 17:03:07,458 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P200652 2023-01-03 17:03:07,459 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
