P147605 2023-01-10 15:45:25,866 runWISDEM:run_wisdem:90 INFO:Started
P147605 2023-01-10 15:45:35,807 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P147605 2023-01-10 15:45:35,808 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P147605 2023-01-10 15:45:40,788 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P147605 2023-01-10 15:45:40,788 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P147605 2023-01-10 15:45:40,789 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P147605 2023-01-10 15:45:40,790 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P147605 2023-01-10 15:45:40,790 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P147605 2023-01-10 15:45:40,791 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P147605 2023-01-10 15:45:40,792 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P147605 2023-01-10 15:45:40,793 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P147605 2023-01-10 15:45:40,793 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P147605 2023-01-10 15:45:40,794 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P147605 2023-01-10 15:45:40,795 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P147605 2023-01-10 15:45:40,795 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P147605 2023-01-10 15:45:40,796 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P147605 2023-01-10 15:45:40,796 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P147605 2023-01-10 15:45:40,797 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P147605 2023-01-10 15:45:40,798 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P147605 2023-01-10 15:45:40,799 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P147605 2023-01-10 15:45:40,799 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P147605 2023-01-10 15:45:40,800 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P147605 2023-01-10 15:45:40,801 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P147605 2023-01-10 15:45:40,801 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P147605 2023-01-10 15:45:40,802 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P147605 2023-01-10 15:45:40,803 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P147605 2023-01-10 15:45:40,803 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P147605 2023-01-10 15:45:40,804 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P147605 2023-01-10 15:45:40,805 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P147605 2023-01-10 15:45:40,805 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P147605 2023-01-10 15:45:45,924 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P147605 2023-01-10 15:45:45,925 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P147605 2023-01-10 15:45:45,926 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P147605 2023-01-10 15:45:45,926 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P147605 2023-01-10 15:45:45,927 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P147605 2023-01-10 15:45:45,927 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P147605 2023-01-10 15:45:45,928 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P147605 2023-01-10 15:45:45,929 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P147605 2023-01-10 15:45:45,929 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P147605 2023-01-10 15:45:45,930 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P147605 2023-01-10 15:45:45,930 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P147605 2023-01-10 15:45:45,931 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P147605 2023-01-10 15:45:45,932 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P147605 2023-01-10 15:45:45,932 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P147605 2023-01-10 15:45:45,933 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P147605 2023-01-10 15:45:45,933 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P147605 2023-01-10 15:45:45,934 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P147605 2023-01-10 15:45:45,935 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P147605 2023-01-10 15:45:45,935 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P147605 2023-01-10 15:45:45,936 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P147605 2023-01-10 15:45:45,936 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P147605 2023-01-10 15:45:45,937 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P147605 2023-01-10 15:45:45,937 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P147605 2023-01-10 15:45:45,938 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P147605 2023-01-10 15:45:45,939 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P147605 2023-01-10 15:45:45,939 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P147605 2023-01-10 15:45:45,940 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P147605 2023-01-10 15:45:50,824 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P147605 2023-01-10 15:45:50,825 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P147605 2023-01-10 15:45:50,826 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P147605 2023-01-10 15:45:50,826 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P147605 2023-01-10 15:45:50,827 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P147605 2023-01-10 15:45:50,827 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P147605 2023-01-10 15:45:50,828 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P147605 2023-01-10 15:45:50,829 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P147605 2023-01-10 15:45:50,829 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P147605 2023-01-10 15:45:50,830 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P147605 2023-01-10 15:45:50,830 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P147605 2023-01-10 15:45:50,831 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P147605 2023-01-10 15:45:50,831 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P147605 2023-01-10 15:45:50,832 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P147605 2023-01-10 15:45:50,833 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P147605 2023-01-10 15:45:50,833 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P147605 2023-01-10 15:45:50,834 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P147605 2023-01-10 15:45:50,834 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P147605 2023-01-10 15:45:50,835 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P147605 2023-01-10 15:45:50,836 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P147605 2023-01-10 15:45:50,836 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P147605 2023-01-10 15:45:50,837 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P147605 2023-01-10 15:45:50,837 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P147605 2023-01-10 15:45:50,838 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P147605 2023-01-10 15:45:50,838 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P147605 2023-01-10 15:45:50,839 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P147605 2023-01-10 15:45:50,840 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P147605 2023-01-10 15:45:55,868 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P147605 2023-01-10 15:45:55,869 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P147605 2023-01-10 15:45:55,869 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P147605 2023-01-10 15:45:55,870 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P147605 2023-01-10 15:45:55,871 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P147605 2023-01-10 15:45:55,871 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P147605 2023-01-10 15:45:55,872 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P147605 2023-01-10 15:45:55,872 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P147605 2023-01-10 15:45:55,873 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P147605 2023-01-10 15:45:55,874 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P147605 2023-01-10 15:45:55,874 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P147605 2023-01-10 15:45:55,875 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P147605 2023-01-10 15:45:55,875 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P147605 2023-01-10 15:45:55,876 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P147605 2023-01-10 15:45:55,877 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P147605 2023-01-10 15:45:55,877 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P147605 2023-01-10 15:45:55,878 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P147605 2023-01-10 15:45:55,878 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P147605 2023-01-10 15:45:55,879 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P147605 2023-01-10 15:45:55,879 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P147605 2023-01-10 15:45:55,880 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P147605 2023-01-10 15:45:55,881 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P147605 2023-01-10 15:45:55,881 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P147605 2023-01-10 15:45:55,882 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P147605 2023-01-10 15:45:55,882 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P147605 2023-01-10 15:45:55,883 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P147605 2023-01-10 15:45:55,884 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P147605 2023-01-10 15:46:00,666 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P147605 2023-01-10 15:46:00,667 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P147605 2023-01-10 15:46:00,668 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P147605 2023-01-10 15:46:00,668 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P147605 2023-01-10 15:46:00,669 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P147605 2023-01-10 15:46:00,669 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P147605 2023-01-10 15:46:00,670 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P147605 2023-01-10 15:46:00,671 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P147605 2023-01-10 15:46:00,671 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P147605 2023-01-10 15:46:00,672 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P147605 2023-01-10 15:46:00,672 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P147605 2023-01-10 15:46:00,673 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P147605 2023-01-10 15:46:00,673 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P147605 2023-01-10 15:46:00,674 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P147605 2023-01-10 15:46:00,675 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P147605 2023-01-10 15:46:00,675 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P147605 2023-01-10 15:46:00,676 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P147605 2023-01-10 15:46:00,676 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P147605 2023-01-10 15:46:00,677 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P147605 2023-01-10 15:46:00,678 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P147605 2023-01-10 15:46:00,678 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P147605 2023-01-10 15:46:00,679 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P147605 2023-01-10 15:46:00,679 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P147605 2023-01-10 15:46:00,680 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P147605 2023-01-10 15:46:00,680 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P147605 2023-01-10 15:46:00,681 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P147605 2023-01-10 15:46:00,682 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P147605 2023-01-10 15:46:05,435 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P147605 2023-01-10 15:46:05,436 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P147605 2023-01-10 15:46:05,436 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P147605 2023-01-10 15:46:05,437 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P147605 2023-01-10 15:46:05,438 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P147605 2023-01-10 15:46:05,438 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P147605 2023-01-10 15:46:05,439 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P147605 2023-01-10 15:46:05,439 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P147605 2023-01-10 15:46:05,440 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P147605 2023-01-10 15:46:05,440 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P147605 2023-01-10 15:46:05,441 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P147605 2023-01-10 15:46:05,442 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P147605 2023-01-10 15:46:05,442 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P147605 2023-01-10 15:46:05,443 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P147605 2023-01-10 15:46:05,443 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P147605 2023-01-10 15:46:05,444 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P147605 2023-01-10 15:46:05,445 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P147605 2023-01-10 15:46:05,445 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P147605 2023-01-10 15:46:05,446 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P147605 2023-01-10 15:46:05,446 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P147605 2023-01-10 15:46:05,447 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P147605 2023-01-10 15:46:05,447 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P147605 2023-01-10 15:46:05,448 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P147605 2023-01-10 15:46:05,449 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P147605 2023-01-10 15:46:05,449 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P147605 2023-01-10 15:46:05,450 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P147605 2023-01-10 15:46:05,450 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P147605 2023-01-10 15:46:10,208 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P147605 2023-01-10 15:46:10,208 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P147605 2023-01-10 15:46:10,209 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P147605 2023-01-10 15:46:10,209 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P147605 2023-01-10 15:46:10,210 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P147605 2023-01-10 15:46:10,211 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P147605 2023-01-10 15:46:10,211 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P147605 2023-01-10 15:46:10,212 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P147605 2023-01-10 15:46:10,212 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P147605 2023-01-10 15:46:10,213 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P147605 2023-01-10 15:46:10,214 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P147605 2023-01-10 15:46:10,214 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P147605 2023-01-10 15:46:10,215 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P147605 2023-01-10 15:46:10,215 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P147605 2023-01-10 15:46:10,216 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P147605 2023-01-10 15:46:10,217 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P147605 2023-01-10 15:46:10,217 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P147605 2023-01-10 15:46:10,218 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P147605 2023-01-10 15:46:10,218 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
