P200519 2023-01-03 17:02:30,028 runWISDEM:run_wisdem:90 INFO:Started
P200519 2023-01-03 17:02:41,324 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P200519 2023-01-03 17:02:41,324 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P200519 2023-01-03 17:02:41,325 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P200519 2023-01-03 17:02:41,325 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P200519 2023-01-03 17:02:41,326 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P200519 2023-01-03 17:02:41,327 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P200519 2023-01-03 17:02:41,327 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P200519 2023-01-03 17:02:41,328 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P200519 2023-01-03 17:02:41,328 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P200519 2023-01-03 17:02:41,329 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P200519 2023-01-03 17:02:41,329 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
