P148859 2023-01-10 15:48:54,483 runWISDEM:run_wisdem:90 INFO:Started
P148859 2023-01-10 15:49:04,682 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P148859 2023-01-10 15:49:04,683 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P148859 2023-01-10 15:49:04,683 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P148859 2023-01-10 15:49:04,684 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P148859 2023-01-10 15:49:04,684 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P148859 2023-01-10 15:49:04,685 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P148859 2023-01-10 15:49:09,936 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P148859 2023-01-10 15:49:09,937 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P148859 2023-01-10 15:49:09,937 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P148859 2023-01-10 15:49:09,938 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P148859 2023-01-10 15:49:09,939 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P148859 2023-01-10 15:49:09,939 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P148859 2023-01-10 15:49:09,940 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P148859 2023-01-10 15:49:09,940 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P148859 2023-01-10 15:49:09,941 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P148859 2023-01-10 15:49:09,942 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P148859 2023-01-10 15:49:09,942 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P148859 2023-01-10 15:49:09,943 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P148859 2023-01-10 15:49:09,943 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P148859 2023-01-10 15:49:09,944 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P148859 2023-01-10 15:49:09,944 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P148859 2023-01-10 15:49:09,945 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P148859 2023-01-10 15:49:09,946 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P148859 2023-01-10 15:49:09,946 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P148859 2023-01-10 15:49:09,947 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P148859 2023-01-10 15:49:09,947 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P148859 2023-01-10 15:49:09,948 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P148859 2023-01-10 15:49:09,949 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P148859 2023-01-10 15:49:09,949 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P148859 2023-01-10 15:49:09,950 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P148859 2023-01-10 15:49:09,950 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P148859 2023-01-10 15:49:09,951 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P148859 2023-01-10 15:49:09,951 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P148859 2023-01-10 15:49:15,460 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P148859 2023-01-10 15:49:15,461 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P148859 2023-01-10 15:49:15,462 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P148859 2023-01-10 15:49:15,462 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P148859 2023-01-10 15:49:15,463 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P148859 2023-01-10 15:49:15,464 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P148859 2023-01-10 15:49:15,464 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P148859 2023-01-10 15:49:15,465 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P148859 2023-01-10 15:49:15,465 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P148859 2023-01-10 15:49:15,466 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P148859 2023-01-10 15:49:15,467 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P148859 2023-01-10 15:49:15,467 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P148859 2023-01-10 15:49:15,468 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P148859 2023-01-10 15:49:15,468 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P148859 2023-01-10 15:49:15,469 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P148859 2023-01-10 15:49:15,469 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P148859 2023-01-10 15:49:15,470 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P148859 2023-01-10 15:49:15,471 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P148859 2023-01-10 15:49:15,471 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P148859 2023-01-10 15:49:15,472 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P148859 2023-01-10 15:49:15,472 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P148859 2023-01-10 15:49:15,473 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P148859 2023-01-10 15:49:15,474 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P148859 2023-01-10 15:49:15,474 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P148859 2023-01-10 15:49:15,475 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P148859 2023-01-10 15:49:15,475 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P148859 2023-01-10 15:49:15,476 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P148859 2023-01-10 15:49:20,762 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P148859 2023-01-10 15:49:20,762 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P148859 2023-01-10 15:49:20,763 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P148859 2023-01-10 15:49:20,764 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P148859 2023-01-10 15:49:20,764 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P148859 2023-01-10 15:49:20,765 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P148859 2023-01-10 15:49:20,765 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P148859 2023-01-10 15:49:20,766 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P148859 2023-01-10 15:49:20,767 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P148859 2023-01-10 15:49:20,767 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P148859 2023-01-10 15:49:20,776 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P148859 2023-01-10 15:49:20,777 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P148859 2023-01-10 15:49:20,777 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P148859 2023-01-10 15:49:20,778 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P148859 2023-01-10 15:49:20,778 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P148859 2023-01-10 15:49:20,779 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P148859 2023-01-10 15:49:20,780 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P148859 2023-01-10 15:49:20,780 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P148859 2023-01-10 15:49:20,781 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P148859 2023-01-10 15:49:20,781 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P148859 2023-01-10 15:49:20,782 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P148859 2023-01-10 15:49:20,782 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P148859 2023-01-10 15:49:20,783 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P148859 2023-01-10 15:49:20,784 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P148859 2023-01-10 15:49:20,784 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P148859 2023-01-10 15:49:20,794 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P148859 2023-01-10 15:49:20,794 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P148859 2023-01-10 15:49:25,919 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P148859 2023-01-10 15:49:25,920 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P148859 2023-01-10 15:49:25,920 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P148859 2023-01-10 15:49:25,921 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P148859 2023-01-10 15:49:25,921 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P148859 2023-01-10 15:49:25,922 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P148859 2023-01-10 15:49:25,923 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P148859 2023-01-10 15:49:25,923 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P148859 2023-01-10 15:49:25,924 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P148859 2023-01-10 15:49:25,924 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P148859 2023-01-10 15:49:25,925 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P148859 2023-01-10 15:49:25,926 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P148859 2023-01-10 15:49:25,926 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P148859 2023-01-10 15:49:25,927 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P148859 2023-01-10 15:49:25,927 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P148859 2023-01-10 15:49:25,928 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P148859 2023-01-10 15:49:25,929 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P148859 2023-01-10 15:49:25,929 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P148859 2023-01-10 15:49:25,930 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P148859 2023-01-10 15:49:25,930 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P148859 2023-01-10 15:49:25,931 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P148859 2023-01-10 15:49:25,931 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P148859 2023-01-10 15:49:25,932 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P148859 2023-01-10 15:49:25,933 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P148859 2023-01-10 15:49:25,933 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P148859 2023-01-10 15:49:25,934 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P148859 2023-01-10 15:49:25,934 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P148859 2023-01-10 15:49:30,960 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P148859 2023-01-10 15:49:30,961 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P148859 2023-01-10 15:49:30,961 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P148859 2023-01-10 15:49:30,962 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P148859 2023-01-10 15:49:30,962 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P148859 2023-01-10 15:49:30,963 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P148859 2023-01-10 15:49:30,964 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P148859 2023-01-10 15:49:30,964 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P148859 2023-01-10 15:49:30,965 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P148859 2023-01-10 15:49:30,965 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P148859 2023-01-10 15:49:30,966 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P148859 2023-01-10 15:49:30,967 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P148859 2023-01-10 15:49:30,967 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P148859 2023-01-10 15:49:30,968 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P148859 2023-01-10 15:49:30,968 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P148859 2023-01-10 15:49:30,969 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P148859 2023-01-10 15:49:30,969 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P148859 2023-01-10 15:49:30,970 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P148859 2023-01-10 15:49:30,971 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P148859 2023-01-10 15:49:30,971 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P148859 2023-01-10 15:49:30,972 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P148859 2023-01-10 15:49:30,972 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P148859 2023-01-10 15:49:30,973 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P148859 2023-01-10 15:49:30,973 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P148859 2023-01-10 15:49:30,974 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P148859 2023-01-10 15:49:30,975 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P148859 2023-01-10 15:49:30,975 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P148859 2023-01-10 15:49:35,936 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P148859 2023-01-10 15:49:35,936 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P148859 2023-01-10 15:49:35,937 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P148859 2023-01-10 15:49:35,938 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P148859 2023-01-10 15:49:35,938 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P148859 2023-01-10 15:49:35,939 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P148859 2023-01-10 15:49:35,939 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P148859 2023-01-10 15:49:35,940 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P148859 2023-01-10 15:49:35,940 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P148859 2023-01-10 15:49:35,941 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P148859 2023-01-10 15:49:35,942 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P148859 2023-01-10 15:49:35,942 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P148859 2023-01-10 15:49:35,943 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P148859 2023-01-10 15:49:35,943 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P148859 2023-01-10 15:49:35,944 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P148859 2023-01-10 15:49:35,945 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P148859 2023-01-10 15:49:35,945 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P148859 2023-01-10 15:49:35,946 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P148859 2023-01-10 15:49:35,946 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P148859 2023-01-10 15:49:35,947 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P148859 2023-01-10 15:49:35,947 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P148859 2023-01-10 15:49:35,948 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P148859 2023-01-10 15:49:35,949 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P148859 2023-01-10 15:49:35,949 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P148859 2023-01-10 15:49:35,950 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P148859 2023-01-10 15:49:35,950 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P148859 2023-01-10 15:49:35,951 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P148859 2023-01-10 15:49:40,872 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P148859 2023-01-10 15:49:40,872 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P148859 2023-01-10 15:49:40,873 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P148859 2023-01-10 15:49:40,874 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P148859 2023-01-10 15:49:40,874 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P148859 2023-01-10 15:49:40,875 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P148859 2023-01-10 15:49:40,875 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P148859 2023-01-10 15:49:40,876 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P148859 2023-01-10 15:49:40,876 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P148859 2023-01-10 15:49:40,877 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P148859 2023-01-10 15:49:40,878 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P148859 2023-01-10 15:49:40,878 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P148859 2023-01-10 15:49:40,879 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P148859 2023-01-10 15:49:40,879 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P148859 2023-01-10 15:49:40,880 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P148859 2023-01-10 15:49:40,880 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P148859 2023-01-10 15:49:40,881 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P148859 2023-01-10 15:49:40,882 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P148859 2023-01-10 15:49:40,882 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
