P147373 2023-01-10 15:44:58,322 runWISDEM:run_wisdem:90 INFO:Started
P147373 2023-01-10 15:45:03,754 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P147373 2023-01-10 15:45:03,754 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P147373 2023-01-10 15:45:03,755 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P147373 2023-01-10 15:45:08,485 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P147373 2023-01-10 15:45:08,485 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P147373 2023-01-10 15:45:08,486 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P147373 2023-01-10 15:45:08,487 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P147373 2023-01-10 15:45:08,487 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P147373 2023-01-10 15:45:08,488 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P147373 2023-01-10 15:45:08,488 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P147373 2023-01-10 15:45:08,489 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P147373 2023-01-10 15:45:08,490 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P147373 2023-01-10 15:45:08,490 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P147373 2023-01-10 15:45:08,491 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P147373 2023-01-10 15:45:08,491 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P147373 2023-01-10 15:45:08,492 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P147373 2023-01-10 15:45:08,492 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P147373 2023-01-10 15:45:08,493 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P147373 2023-01-10 15:45:08,494 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P147373 2023-01-10 15:45:08,494 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P147373 2023-01-10 15:45:08,495 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P147373 2023-01-10 15:45:08,495 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P147373 2023-01-10 15:45:08,496 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P147373 2023-01-10 15:45:08,497 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P147373 2023-01-10 15:45:08,497 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P147373 2023-01-10 15:45:08,498 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P147373 2023-01-10 15:45:08,498 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P147373 2023-01-10 15:45:08,499 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P147373 2023-01-10 15:45:08,500 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P147373 2023-01-10 15:45:08,500 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
