P207958 2023-01-03 17:30:34,624 runWISDEM:run_wisdem:90 INFO:Started
P207958 2023-01-03 17:30:52,009 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P207958 2023-01-03 17:30:52,010 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P207958 2023-01-03 17:30:52,010 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P207958 2023-01-03 17:30:52,011 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P207958 2023-01-03 17:30:52,012 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P207958 2023-01-03 17:30:52,012 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P207958 2023-01-03 17:30:52,013 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P207958 2023-01-03 17:30:52,013 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P207958 2023-01-03 17:30:52,014 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P207958 2023-01-03 17:30:52,015 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P207958 2023-01-03 17:30:52,015 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P207958 2023-01-03 17:30:52,016 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P207958 2023-01-03 17:30:52,016 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P207958 2023-01-03 17:30:52,017 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P207958 2023-01-03 17:30:52,018 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P207958 2023-01-03 17:30:52,018 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P207958 2023-01-03 17:30:52,019 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P207958 2023-01-03 17:30:52,019 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P207958 2023-01-03 17:30:52,020 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P207958 2023-01-03 17:30:52,021 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P207958 2023-01-03 17:30:52,021 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P207958 2023-01-03 17:30:52,022 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P207958 2023-01-03 17:30:52,022 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P207958 2023-01-03 17:30:52,023 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P207958 2023-01-03 17:30:52,024 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P207958 2023-01-03 17:30:52,024 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P207958 2023-01-03 17:30:52,025 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P207958 2023-01-03 17:30:58,142 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P207958 2023-01-03 17:30:58,143 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P207958 2023-01-03 17:30:58,143 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P207958 2023-01-03 17:30:58,144 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P207958 2023-01-03 17:30:58,144 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P207958 2023-01-03 17:30:58,145 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P207958 2023-01-03 17:30:58,146 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P207958 2023-01-03 17:30:58,146 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P207958 2023-01-03 17:30:58,147 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P207958 2023-01-03 17:30:58,147 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P207958 2023-01-03 17:30:58,148 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P207958 2023-01-03 17:30:58,149 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P207958 2023-01-03 17:30:58,149 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P207958 2023-01-03 17:30:58,150 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P207958 2023-01-03 17:30:58,150 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P207958 2023-01-03 17:30:58,151 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P207958 2023-01-03 17:30:58,152 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P207958 2023-01-03 17:30:58,152 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P207958 2023-01-03 17:30:58,153 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P207958 2023-01-03 17:30:58,153 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P207958 2023-01-03 17:30:58,154 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P207958 2023-01-03 17:30:58,155 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P207958 2023-01-03 17:30:58,155 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P207958 2023-01-03 17:30:58,156 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P207958 2023-01-03 17:30:58,156 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P207958 2023-01-03 17:30:58,157 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P207958 2023-01-03 17:30:58,158 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P207958 2023-01-03 17:31:04,291 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P207958 2023-01-03 17:31:04,292 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P207958 2023-01-03 17:31:04,293 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P207958 2023-01-03 17:31:04,293 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P207958 2023-01-03 17:31:04,294 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P207958 2023-01-03 17:31:04,295 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P207958 2023-01-03 17:31:04,295 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P207958 2023-01-03 17:31:04,296 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P207958 2023-01-03 17:31:04,296 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P207958 2023-01-03 17:31:04,297 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P207958 2023-01-03 17:31:04,298 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P207958 2023-01-03 17:31:04,298 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P207958 2023-01-03 17:31:04,299 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P207958 2023-01-03 17:31:04,299 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P207958 2023-01-03 17:31:04,300 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P207958 2023-01-03 17:31:04,301 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P207958 2023-01-03 17:31:04,301 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P207958 2023-01-03 17:31:04,302 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P207958 2023-01-03 17:31:04,302 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P207958 2023-01-03 17:31:04,303 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P207958 2023-01-03 17:31:04,304 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P207958 2023-01-03 17:31:04,304 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P207958 2023-01-03 17:31:04,305 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P207958 2023-01-03 17:31:04,305 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P207958 2023-01-03 17:31:04,306 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P207958 2023-01-03 17:31:04,307 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P207958 2023-01-03 17:31:04,307 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P207958 2023-01-03 17:31:10,398 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P207958 2023-01-03 17:31:10,399 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P207958 2023-01-03 17:31:10,399 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P207958 2023-01-03 17:31:10,400 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P207958 2023-01-03 17:31:10,400 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P207958 2023-01-03 17:31:10,401 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P207958 2023-01-03 17:31:10,402 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P207958 2023-01-03 17:31:10,402 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P207958 2023-01-03 17:31:10,403 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P207958 2023-01-03 17:31:10,403 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P207958 2023-01-03 17:31:10,404 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P207958 2023-01-03 17:31:10,405 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P207958 2023-01-03 17:31:10,405 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P207958 2023-01-03 17:31:10,406 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P207958 2023-01-03 17:31:10,406 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P207958 2023-01-03 17:31:10,407 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P207958 2023-01-03 17:31:10,408 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P207958 2023-01-03 17:31:10,408 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P207958 2023-01-03 17:31:10,409 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P207958 2023-01-03 17:31:10,409 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P207958 2023-01-03 17:31:10,410 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P207958 2023-01-03 17:31:10,411 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P207958 2023-01-03 17:31:10,411 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P207958 2023-01-03 17:31:10,412 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P207958 2023-01-03 17:31:10,412 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P207958 2023-01-03 17:31:10,413 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P207958 2023-01-03 17:31:10,413 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P207958 2023-01-03 17:31:16,324 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P207958 2023-01-03 17:31:16,325 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P207958 2023-01-03 17:31:16,325 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P207958 2023-01-03 17:31:16,326 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P207958 2023-01-03 17:31:16,326 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P207958 2023-01-03 17:31:16,327 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P207958 2023-01-03 17:31:16,328 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P207958 2023-01-03 17:31:16,328 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P207958 2023-01-03 17:31:16,329 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P207958 2023-01-03 17:31:16,329 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P207958 2023-01-03 17:31:16,330 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P207958 2023-01-03 17:31:16,331 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P207958 2023-01-03 17:31:16,331 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P207958 2023-01-03 17:31:16,332 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P207958 2023-01-03 17:31:16,332 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P207958 2023-01-03 17:31:16,333 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P207958 2023-01-03 17:31:16,334 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P207958 2023-01-03 17:31:16,334 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P207958 2023-01-03 17:31:16,335 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P207958 2023-01-03 17:31:16,335 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P207958 2023-01-03 17:31:16,336 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P207958 2023-01-03 17:31:16,337 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P207958 2023-01-03 17:31:16,337 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P207958 2023-01-03 17:31:16,338 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P207958 2023-01-03 17:31:16,338 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P207958 2023-01-03 17:31:16,339 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P207958 2023-01-03 17:31:16,340 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P207958 2023-01-03 17:31:22,244 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P207958 2023-01-03 17:31:22,245 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P207958 2023-01-03 17:31:22,245 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P207958 2023-01-03 17:31:22,246 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P207958 2023-01-03 17:31:22,246 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P207958 2023-01-03 17:31:22,247 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P207958 2023-01-03 17:31:22,248 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P207958 2023-01-03 17:31:22,248 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P207958 2023-01-03 17:31:22,249 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P207958 2023-01-03 17:31:22,249 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P207958 2023-01-03 17:31:22,250 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P207958 2023-01-03 17:31:22,251 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P207958 2023-01-03 17:31:22,251 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P207958 2023-01-03 17:31:22,252 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P207958 2023-01-03 17:31:22,252 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P207958 2023-01-03 17:31:22,253 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P207958 2023-01-03 17:31:22,253 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P207958 2023-01-03 17:31:22,254 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P207958 2023-01-03 17:31:22,255 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
P207958 2023-01-03 17:31:22,255 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 22
P207958 2023-01-03 17:31:22,256 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 23
P207958 2023-01-03 17:31:22,256 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 24
P207958 2023-01-03 17:31:22,257 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 25
P207958 2023-01-03 17:31:22,258 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 26
P207958 2023-01-03 17:31:22,258 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 27
P207958 2023-01-03 17:31:22,259 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 28
P207958 2023-01-03 17:31:22,259 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 29
P207958 2023-01-03 17:31:28,198 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 3
P207958 2023-01-03 17:31:28,199 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 4
P207958 2023-01-03 17:31:28,199 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 5
P207958 2023-01-03 17:31:28,200 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 6
P207958 2023-01-03 17:31:28,200 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 7
P207958 2023-01-03 17:31:28,201 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 8
P207958 2023-01-03 17:31:28,202 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 9
P207958 2023-01-03 17:31:28,202 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 10
P207958 2023-01-03 17:31:28,203 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 11
P207958 2023-01-03 17:31:28,203 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 12
P207958 2023-01-03 17:31:28,204 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 13
P207958 2023-01-03 17:31:28,205 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 14
P207958 2023-01-03 17:31:28,205 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 15
P207958 2023-01-03 17:31:28,206 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 16
P207958 2023-01-03 17:31:28,206 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 17
P207958 2023-01-03 17:31:28,207 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 18
P207958 2023-01-03 17:31:28,208 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 19
P207958 2023-01-03 17:31:28,208 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 20
P207958 2023-01-03 17:31:28,209 gc_WT_DataStruc:compute:3301 INFO:3D correction applied to airfoil polars for section 21
